qw,qx,qy,qz,ax,ay,az
0.2794992923736572,0.007473949808627367,0.009726179763674736,-0.9600675106048584,-0.020263671875,-0.015380859375,1.0040283203125
0.27949830889701843,0.006602605804800987,0.01023210771381855,-0.9600690007209778,-0.01904296875,-0.015380859375,1.0032958984375
0.27951234579086304,0.007597032468765974,0.010120579972863197,-0.9600586891174316,-0.0201416015625,-0.0152587890625,1.001953125
0.2794177234172821,0.007619640789926052,0.010222707875072956,-0.9600849747657776,-0.01953125,-0.0150146484375,1.0030517578125
0.2794138789176941,0.006625995971262455,0.010351172648370266,-0.9600921869277954,-0.0185546875,-0.0162353515625,1.0035400390625
0.27943626046180725,0.0073553211987018585,0.009677665308117867,-0.9600873589515686,-0.01953125,-0.0146484375,1.0032958984375
0.279437780380249,0.007492751348763704,0.010670469142496586,-0.960075318813324,-0.0203857421875,-0.0162353515625,1.0035400390625
0.27941009402275085,0.007494800724089146,0.010693870484828949,-0.9600830078125,-0.0198974609375,-0.015625,1.0030517578125
0.2794222831726074,0.006816596258431673,0.00996704213321209,-0.9600924849510193,-0.0185546875,-0.0152587890625,1.003173828125
0.2794303894042969,0.007720150984823704,0.010400636121630669,-0.9600785374641418,-0.0203857421875,-0.015625,1.002685546875
0.279435396194458,0.0069136060774326324,0.009819401428103447,-0.9600895047187805,-0.0191650390625,-0.01513671875,1.003173828125
0.2792801558971405,0.0069458456709980965,0.009963108226656914,-0.9601327776908875,-0.0198974609375,-0.0142822265625,1.003173828125
0.2792867124080658,0.0075144171714782715,0.010790256783366203,-0.9601178169250488,-0.0196533203125,-0.015869140625,1.0032958984375
0.27930349111557007,0.0071590617299079895,0.009864996187388897,-0.9601255059242249,-0.01953125,-0.0152587890625,1.00244140625
0.27930477261543274,0.006168276537209749,0.010029351338744164,-0.9601303339004517,-0.01904296875,-0.01513671875,1.0035400390625
0.27932703495025635,0.007165845949202776,0.010136151686310768,-0.9601158499717712,-0.0206298828125,-0.0152587890625,1.0023193359375
0.27924078702926636,0.007182077970355749,0.010213765315711498,-0.9601399302482605,-0.02001953125,-0.0142822265625,1.0037841796875
0.2792632281780243,0.007942444644868374,0.009577913209795952,-0.9601340293884277,-0.0198974609375,-0.01513671875,1.0028076171875
0.2792609930038452,0.007288420107215643,0.010340490378439426,-0.9601319432258606,-0.0198974609375,-0.015625,1.0018310546875
0.2792801856994629,0.007193883415311575,0.009357119910418987,-0.9601372480392456,-0.0194091796875,-0.0147705078125,1.0029296875
0.27943164110183716,0.007160584907978773,0.009272252209484577,-0.960094153881073,-0.0196533203125,-0.0152587890625,1.0030517578125
0.27942633628845215,0.007015906739979982,0.01027211919426918,-0.9600865840911865,-0.0194091796875,-0.0167236328125,1.00341796875
0.2794475853443146,0.00792783871293068,0.009871761314570904,-0.9600775241851807,-0.02001953125,-0.0152587890625,1.003662109375
0.2794451415538788,0.007246008608490229,0.010609461925923824,-0.9600756764411926,-0.0198974609375,-0.016357421875,1.00244140625
0.2792867124080658,0.007280393503606319,0.01077297143638134,-0.9601197242736816,-0.01904296875,-0.0172119140625,1.0035400390625
0.27930977940559387,0.00785160530358553,0.009952154941856861,-0.9601174592971802,-0.0205078125,-0.015380859375,1.0032958984375
0.2793081998825073,0.007003806531429291,0.010497026145458221,-0.9601187109947205,-0.0203857421875,-0.01513671875,1.0030517578125
0.27933579683303833,0.007788765709847212,0.009889363311231136,-0.9601110219955444,-0.0205078125,-0.0147705078125,1.0035400390625
0.2793475091457367,0.007404260337352753,0.008975585922598839,-0.9601196050643921,-0.02001953125,-0.0140380859375,1.0018310546875
0.2794872224330902,0.0073679848574101925,0.00890226848423481,-0.9600797891616821,-0.0196533203125,-0.0166015625,1.001708984375
0.2794942557811737,0.007546954322606325,0.009890573099255562,-0.9600667357444763,-0.0203857421875,-0.015380859375,1.004150390625
0.27951672673225403,0.007990491576492786,0.00900124479085207,-0.960065484046936,-0.020263671875,-0.013916015625,1.00341796875
0.27956894040107727,0.008088739588856697,0.009985792450606823,-0.9600396156311035,-0.0198974609375,-0.014892578125,1.00244140625
0.2795664370059967,0.007386992685496807,0.010707970708608627,-0.9600382447242737,-0.019775390625,-0.017333984375,1.0023193359375
0.2795823812484741,0.00748030049726367,0.009728317148983479,-0.9600433707237244,-0.019775390625,-0.0140380859375,1.0028076171875
0.27960410714149475,0.008306956849992275,0.009180144406855106,-0.9600356221199036,-0.0203857421875,-0.013916015625,1.0028076171875
0.2794560194015503,0.008321410976350307,0.009302612394094467,-0.9600774645805359,-0.0198974609375,-0.015869140625,1.0023193359375
